date,user_id,variant,channel,segment,step
2025-11-20,u4615,control,web,new,impression
2025-11-20,u4616,control,web,new,impression
2025-11-20,u4617,control,web,new,impression
2025-11-20,u4618,control,web,new,impression
2025-11-20,u4619,control,web,new,impression
2025-11-20,u4620,control,web,returning,impression
2025-11-20,u4620,control,web,returning,click
2025-11-20,u4621,control,web,returning,impression
2025-11-20,u4622,control,web,returning,impression
2025-11-20,u4623,control,web,returning,impression
2025-11-20,u4624,control,web,returning,impression
2025-11-20,u4625,control,web,returning,impression
2025-11-20,u4626,control,web,returning,impression
2025-11-20,u4627,control,web,returning,impression
2025-11-20,u4628,control,web,returning,impression
2025-11-20,u4629,control,web,returning,impression
2025-11-20,u4630,control,web,returning,impression
2025-11-20,u4631,control,web,returning,impression
2025-11-20,u4632,control,web,returning,impression
2025-11-20,u4633,control,web,returning,impression
2025-11-20,u4634,control,web,returning,impression
2025-11-20,u4635,control,web,returning,impression
2025-11-20,u4636,control,web,returning,impression
2025-11-20,u4637,control,web,returning,impression
2025-11-20,u4638,test,email,new,impression
2025-11-20,u4638,test,email,new,click
2025-11-20,u4639,test,email,new,impression
2025-11-20,u4639,test,email,new,click
2025-11-20,u4639,test,email,new,apply
2025-11-20,u4640,test,email,new,impression
2025-11-20,u4641,test,email,new,impression
2025-11-20,u4642,test,email,new,impression
2025-11-20,u4643,test,email,new,impression
2025-11-20,u4644,test,email,new,impression
2025-11-20,u4645,test,email,new,impression
2025-11-20,u4646,test,email,new,impression
2025-11-20,u4647,test,email,new,impression
2025-11-20,u4648,test,email,new,impression
2025-11-20,u4649,test,email,new,impression
2025-11-20,u4649,test,email,new,click
2025-11-20,u4650,test,email,new,impression
2025-11-20,u4651,test,email,new,impression
2025-11-20,u4652,test,email,new,impression
2025-11-20,u4653,test,email,new,impression
2025-11-20,u4654,test,email,returning,impression
2025-11-20,u4654,test,email,returning,click
2025-11-20,u4655,test,email,returning,impression
2025-11-20,u4656,test,email,returning,impression
2025-11-20,u4657,test,email,returning,impression
2025-11-20,u4658,test,email,returning,impression
2025-11-20,u4659,test,email,returning,impression
2025-11-20,u4659,test,email,returning,click
2025-11-20,u4660,test,email,returning,impression
2025-11-20,u4661,test,email,returning,impression
2025-11-20,u4662,test,email,returning,impression
2025-11-20,u4663,test,email,returning,impression
2025-11-20,u4664,test,email,returning,impression
2025-11-20,u4665,test,email,returning,impression
2025-11-20,u4666,test,email,returning,impression
2025-11-20,u4667,test,email,returning,impression
2025-11-20,u4668,test,email,returning,impression
2025-11-20,u4669,test,email,returning,impression
2025-11-20,u4670,test,email,returning,impression
2025-11-20,u4671,test,push,new,impression
2025-11-20,u4672,test,push,new,impression
2025-11-20,u4673,test,push,new,impression
2025-11-20,u4674,test,push,new,impression
2025-11-20,u4675,test,push,new,impression
2025-11-20,u4676,test,push,new,impression
2025-11-20,u4677,test,push,new,impression
2025-11-20,u4678,test,push,new,impression
2025-11-20,u4679,test,push,new,impression
2025-11-20,u4680,test,push,new,impression
2025-11-20,u4680,test,push,new,click
2025-11-20,u4681,test,push,new,impression
2025-11-20,u4682,test,push,new,impression
2025-11-20,u4683,test,push,new,impression
2025-11-20,u4684,test,push,new,impression
2025-11-20,u4685,test,push,returning,impression
2025-11-20,u4686,test,push,returning,impression
2025-11-20,u4687,test,push,returning,impression
2025-11-20,u4688,test,push,returning,impression
2025-11-20,u4689,test,push,returning,impression
2025-11-20,u4690,test,push,returning,impression
2025-11-20,u4691,test,push,returning,impression
2025-11-20,u4692,test,push,returning,impression
2025-11-20,u4693,test,push,returning,impression
2025-11-20,u4694,test,push,returning,impression
2025-11-20,u4695,test,push,returning,impression
2025-11-20,u4696,test,push,returning,impression
2025-11-20,u4697,test,push,returning,impression
2025-11-20,u4698,test,push,returning,impression
2025-11-20,u4699,test,web,new,impression
2025-11-20,u4700,test,web,new,impression
2025-11-20,u4701,test,web,new,impression
2025-11-20,u4701,test,web,new,click
2025-11-20,u4702,test,web,new,impression
2025-11-20,u4703,test,web,new,impression
2025-11-20,u4704,test,web,new,impression
2025-11-20,u4705,test,web,new,impression
2025-11-20,u4706,test,web,new,impression
2025-11-20,u4707,test,web,new,impression
2025-11-20,u4708,test,web,new,impression
2025-11-20,u4709,test,web,new,impression
2025-11-20,u4710,test,web,new,impression
2025-11-20,u4711,test,web,new,impression
2025-11-20,u4712,test,web,new,impression
2025-11-20,u4713,test,web,new,impression
2025-11-20,u4714,test,web,new,impression
2025-11-20,u4714,test,web,new,click
2025-11-20,u4715,test,web,new,impression
2025-11-20,u4716,test,web,new,impression
2025-11-20,u4717,test,web,returning,impression
2025-11-20,u4717,test,web,returning,click
2025-11-20,u4718,test,web,returning,impression
2025-11-20,u4719,test,web,returning,impression
2025-11-20,u4720,test,web,returning,impression
2025-11-20,u4720,test,web,returning,click
2025-11-20,u4721,test,web,returning,impression
2025-11-20,u4722,test,web,returning,impression
2025-11-20,u4722,test,web,returning,click
2025-11-20,u4722,test,web,returning,apply
2025-11-20,u4723,test,web,returning,impression
2025-11-20,u4724,test,web,returning,impression
2025-11-20,u4725,test,web,returning,impression
2025-11-20,u4726,test,web,returning,impression
2025-11-20,u4727,test,web,returning,impression
2025-11-20,u4728,test,web,returning,impression
2025-11-20,u4729,test,web,returning,impression
2025-11-20,u4730,test,web,returning,impression
2025-11-20,u4731,test,web,returning,impression
2025-11-20,u4732,test,web,returning,impression
2025-11-20,u4733,test,web,returning,impression
2025-11-20,u4734,test,web,returning,impression
2025-11-20,u4735,test,web,returning,impression
2025-11-21,u4736,control,email,new,impression
2025-11-21,u4737,control,email,new,impression
2025-11-21,u4738,control,email,new,impression
2025-11-21,u4738,control,email,new,click
2025-11-21,u4738,control,email,new,apply
2025-11-21,u4738,control,email,new,approve
2025-11-21,u4739,control,email,new,impression
2025-11-21,u4740,control,email,new,impression
2025-11-21,u4741,control,email,new,impression
2025-11-21,u4742,control,email,new,impression
2025-11-21,u4743,control,email,new,impression
2025-11-21,u4744,control,email,new,impression
2025-11-21,u4745,control,email,new,impression
2025-11-21,u4746,control,email,new,impression
2025-11-21,u4747,control,email,new,impression
2025-11-21,u4747,control,email,new,click
2025-11-21,u4748,control,email,new,impression
2025-11-21,u4748,control,email,new,click
2025-11-21,u4749,control,email,new,impression
2025-11-21,u4750,control,email,new,impression
2025-11-21,u4751,control,email,new,impression
2025-11-21,u4752,control,email,returning,impression
2025-11-21,u4753,control,email,returning,impression
2025-11-21,u4754,control,email,returning,impression
2025-11-21,u4755,control,email,returning,impression
2025-11-21,u4756,control,email,returning,impression
2025-11-21,u4756,control,email,returning,click
2025-11-21,u4757,control,email,returning,impression
2025-11-21,u4758,control,email,returning,impression
2025-11-21,u4759,control,email,returning,impression
2025-11-21,u4760,control,email,returning,impression
2025-11-21,u4761,control,email,returning,impression
2025-11-21,u4762,control,email,returning,impression
2025-11-21,u4763,control,email,returning,impression
2025-11-21,u4763,control,email,returning,click
2025-11-21,u4764,control,email,returning,impression
2025-11-21,u4765,control,email,returning,impression
2025-11-21,u4765,control,email,returning,click
2025-11-21,u4766,control,email,returning,impression
2025-11-21,u4767,control,email,returning,impression
2025-11-21,u4767,control,email,returning,click
2025-11-21,u4767,control,email,returning,apply
2025-11-21,u4768,control,email,returning,impression
2025-11-21,u4769,control,push,new,impression
2025-11-21,u4769,control,push,new,click
2025-11-21,u4770,control,push,new,impression
2025-11-21,u4771,control,push,new,impression
2025-11-21,u4772,control,push,new,impression
2025-11-21,u4773,control,push,new,impression
2025-11-21,u4774,control,push,new,impression
2025-11-21,u4775,control,push,new,impression
2025-11-21,u4776,control,push,new,impression
2025-11-21,u4777,control,push,new,impression
2025-11-21,u4777,control,push,new,click
2025-11-21,u4778,control,push,new,impression
2025-11-21,u4779,control,push,new,impression
2025-11-21,u4780,control,push,new,impression
2025-11-21,u4781,control,push,new,impression
2025-11-21,u4782,control,push,returning,impression
2025-11-21,u4783,control,push,returning,impression
2025-11-21,u4783,control,push,returning,click
2025-11-21,u4784,control,push,returning,impression
2025-11-21,u4784,control,push,returning,click
2025-11-21,u4785,control,push,returning,impression
2025-11-21,u4786,control,push,returning,impression
2025-11-21,u4787,control,push,returning,impression
2025-11-21,u4788,control,push,returning,impression
2025-11-21,u4789,control,push,returning,impression
2025-11-21,u4790,control,push,returning,impression
2025-11-21,u4790,control,push,returning,click
2025-11-21,u4791,control,push,returning,impression
2025-11-21,u4792,control,push,returning,impression
2025-11-21,u4793,control,push,returning,impression
2025-11-21,u4794,control,push,returning,impression
2025-11-21,u4795,control,push,returning,impression
2025-11-21,u4796,control,web,new,impression
2025-11-21,u4797,control,web,new,impression
2025-11-21,u4798,control,web,new,impression
2025-11-21,u4799,control,web,new,impression
2025-11-21,u4800,control,web,new,impression
2025-11-21,u4801,control,web,new,impression
2025-11-21,u4802,control,web,new,impression
2025-11-21,u4803,control,web,new,impression
2025-11-21,u4804,control,web,new,impression
2025-11-21,u4805,control,web,new,impression
2025-11-21,u4806,control,web,new,impression
2025-11-21,u4807,control,web,new,impression
2025-11-21,u4807,control,web,new,click
2025-11-21,u4808,control,web,new,impression
2025-11-21,u4809,control,web,new,impression
2025-11-21,u4810,control,web,new,impression
2025-11-21,u4811,control,web,new,impression
2025-11-21,u4812,control,web,new,impression
2025-11-21,u4813,control,web,returning,impression
2025-11-21,u4814,control,web,returning,impression
2025-11-21,u4815,control,web,returning,impression
2025-11-21,u4815,control,web,returning,click
2025-11-21,u4816,control,web,returning,impression
2025-11-21,u4817,control,web,returning,impression
2025-11-21,u4818,control,web,returning,impression
2025-11-21,u4819,control,web,returning,impression
2025-11-21,u4820,control,web,returning,impression
2025-11-21,u4821,control,web,returning,impression
2025-11-21,u4822,control,web,returning,impression
2025-11-21,u4823,control,web,returning,impression
2025-11-21,u4824,control,web,returning,impression
2025-11-21,u4825,control,web,returning,impression
2025-11-21,u4826,control,web,returning,impression
2025-11-21,u4827,control,web,returning,impression
2025-11-21,u4828,control,web,returning,impression
2025-11-21,u4829,control,web,returning,impression
2025-11-21,u4830,control,web,returning,impression
2025-11-21,u4831,test,email,new,impression
2025-11-21,u4832,test,email,new,impression
2025-11-21,u4833,test,email,new,impression
2025-11-21,u4834,test,email,new,impression
2025-11-21,u4835,test,email,new,impression
2025-11-21,u4836,test,email,new,impression
2025-11-21,u4837,test,email,new,impression
2025-11-21,u4838,test,email,new,impression
2025-11-21,u4839,test,email,new,impression
2025-11-21,u4840,test,email,new,impression
2025-11-21,u4841,test,email,new,impression
2025-11-21,u4842,test,email,new,impression
2025-11-21,u4843,test,email,new,impression
2025-11-21,u4844,test,email,new,impression
2025-11-21,u4845,test,email,new,impression
2025-11-21,u4846,test,email,new,impression
2025-11-21,u4847,test,email,new,impression
2025-11-21,u4848,test,email,returning,impression
2025-11-21,u4849,test,email,returning,impression
2025-11-21,u4850,test,email,returning,impression
2025-11-21,u4851,test,email,returning,impression
2025-11-21,u4851,test,email,returning,click
2025-11-21,u4851,test,email,returning,apply
2025-11-21,u4851,test,email,returning,approve
2025-11-21,u4852,test,email,returning,impression
2025-11-21,u4853,test,email,returning,impression
2025-11-21,u4854,test,email,returning,impression
2025-11-21,u4855,test,email,returning,impression
2025-11-21,u4856,test,email,returning,impression
2025-11-21,u4857,test,email,returning,impression
2025-11-21,u4858,test,email,returning,impression
2025-11-21,u4858,test,email,returning,click
2025-11-21,u4858,test,email,returning,apply
2025-11-21,u4859,test,email,returning,impression
2025-11-21,u4860,test,email,returning,impression
2025-11-21,u4861,test,email,returning,impression
2025-11-21,u4862,test,email,returning,impression
2025-11-21,u4863,test,email,returning,impression
2025-11-21,u4864,test,email,returning,impression
2025-11-21,u4865,test,email,returning,impression
2025-11-21,u4866,test,push,new,impression
2025-11-21,u4866,test,push,new,click
2025-11-21,u4867,test,push,new,impression
2025-11-21,u4868,test,push,new,impression
2025-11-21,u4869,test,push,new,impression
2025-11-21,u4870,test,push,new,impression
2025-11-21,u4871,test,push,new,impression
2025-11-21,u4872,test,push,new,impression
2025-11-21,u4872,test,push,new,click
2025-11-21,u4873,test,push,new,impression
2025-11-21,u4874,test,push,new,impression
2025-11-21,u4875,test,push,new,impression
2025-11-21,u4876,test,push,new,impression
2025-11-21,u4877,test,push,new,impression
2025-11-21,u4878,test,push,new,impression
2025-11-21,u4879,test,push,new,impression
2025-11-21,u4880,test,push,returning,impression
2025-11-21,u4881,test,push,returning,impression
2025-11-21,u4882,test,push,returning,impression
2025-11-21,u4883,test,push,returning,impression
2025-11-21,u4884,test,push,returning,impression
2025-11-21,u4885,test,push,returning,impression
2025-11-21,u4886,test,push,returning,impression
2025-11-21,u4887,test,push,returning,impression
2025-11-21,u4888,test,push,returning,impression
2025-11-21,u4889,test,push,returning,impression
2025-11-21,u4890,test,push,returning,impression
2025-11-21,u4891,test,push,returning,impression
2025-11-21,u4892,test,push,returning,impression
2025-11-21,u4892,test,push,returning,click
2025-11-21,u4892,test,push,returning,apply
2025-11-21,u4893,test,push,returning,impression
2025-11-21,u4894,test,push,returning,impression
2025-11-21,u4895,test,web,new,impression
2025-11-21,u4896,test,web,new,impression
2025-11-21,u4897,test,web,new,impression
2025-11-21,u4898,test,web,new,impression
2025-11-21,u4899,test,web,new,impression
2025-11-21,u4900,test,web,new,impression
2025-11-21,u4901,test,web,new,impression
2025-11-21,u4902,test,web,new,impression
2025-11-21,u4903,test,web,new,impression
2025-11-21,u4904,test,web,new,impression
2025-11-21,u4904,test,web,new,click
2025-11-21,u4905,test,web,new,impression
2025-11-21,u4906,test,web,new,impression
2025-11-21,u4906,test,web,new,click
2025-11-21,u4907,test,web,new,impression
2025-11-21,u4908,test,web,new,impression
2025-11-21,u4909,test,web,new,impression
2025-11-21,u4910,test,web,new,impression
2025-11-21,u4911,test,web,new,impression
2025-11-21,u4912,test,web,new,impression
2025-11-21,u4913,test,web,returning,impression
2025-11-21,u4914,test,web,returning,impression
2025-11-21,u4915,test,web,returning,impression
2025-11-21,u4916,test,web,returning,impression
2025-11-21,u4917,test,web,returning,impression
2025-11-21,u4918,test,web,returning,impression
2025-11-21,u4919,test,web,returning,impression
2025-11-21,u4920,test,web,returning,impression
2025-11-21,u4921,test,web,returning,impression
2025-11-21,u4922,test,web,returning,impression
2025-11-21,u4923,test,web,returning,impression
2025-11-21,u4924,test,web,returning,impression
2025-11-21,u4925,test,web,returning,impression
2025-11-21,u4926,test,web,returning,impression
2025-11-21,u4927,test,web,returning,impression
2025-11-21,u4928,test,web,returning,impression
2025-11-21,u4929,test,web,returning,impression
2025-11-21,u4930,test,web,returning,impression
2025-11-21,u4931,test,web,returning,impression
2025-11-21,u4931,test,web,returning,click
2025-11-22,u4932,control,email,new,impression
2025-11-22,u4933,control,email,new,impression
2025-11-22,u4934,control,email,new,impression
2025-11-22,u4935,control,email,new,impression
2025-11-22,u4936,control,email,new,impression
2025-11-22,u4937,control,email,new,impression
2025-11-22,u4938,control,email,new,impression
2025-11-22,u4939,control,email,new,impression
2025-11-22,u4940,control,email,new,impression
2025-11-22,u4940,control,email,new,click
2025-11-22,u4941,control,email,new,impression
2025-11-22,u4942,control,email,new,impression
2025-11-22,u4943,control,email,new,impression
2025-11-22,u4944,control,email,new,impression
2025-11-22,u4945,control,email,new,impression
2025-11-22,u4946,control,email,new,impression
2025-11-22,u4947,control,email,new,impression
2025-11-22,u4948,control,email,new,impression
2025-11-22,u4949,control,email,new,impression
2025-11-22,u4950,control,email,new,impression
2025-11-22,u4951,control,email,returning,impression
2025-11-22,u4952,control,email,returning,impression
2025-11-22,u4953,control,email,returning,impression
2025-11-22,u4954,control,email,returning,impression
2025-11-22,u4955,control,email,returning,impression
2025-11-22,u4956,control,email,returning,impression
2025-11-22,u4957,control,email,returning,impression
2025-11-22,u4958,control,email,returning,impression
2025-11-22,u4959,control,email,returning,impression
2025-11-22,u4960,control,email,returning,impression
2025-11-22,u4961,control,email,returning,impression
2025-11-22,u4962,control,email,returning,impression
2025-11-22,u4962,control,email,returning,click
2025-11-22,u4962,control,email,returning,apply
2025-11-22,u4963,control,email,returning,impression
2025-11-22,u4964,control,email,returning,impression
2025-11-22,u4965,control,email,returning,impression
2025-11-22,u4966,control,email,returning,impression
2025-11-22,u4967,control,email,returning,impression
2025-11-22,u4968,control,email,returning,impression
2025-11-22,u4969,control,email,returning,impression
2025-11-22,u4970,control,email,returning,impression
2025-11-22,u4971,control,push,new,impression
2025-11-22,u4972,control,push,new,impression
2025-11-22,u4973,control,push,new,impression
2025-11-22,u4974,control,push,new,impression
2025-11-22,u4975,control,push,new,impression
2025-11-22,u4976,control,push,new,impression
2025-11-22,u4976,control,push,new,click
2025-11-22,u4977,control,push,new,impression
2025-11-22,u4978,control,push,new,impression
2025-11-22,u4979,control,push,new,impression
2025-11-22,u4980,control,push,new,impression
2025-11-22,u4981,control,push,new,impression
2025-11-22,u4982,control,push,new,impression
2025-11-22,u4983,control,push,new,impression
2025-11-22,u4984,control,push,new,impression
2025-11-22,u4984,control,push,new,click
2025-11-22,u4985,control,push,new,impression
2025-11-22,u4986,control,push,new,impression
2025-11-22,u4987,control,push,returning,impression
2025-11-22,u4988,control,push,returning,impression
2025-11-22,u4988,control,push,returning,click
2025-11-22,u4989,control,push,returning,impression
2025-11-22,u4990,control,push,returning,impression
2025-11-22,u4991,control,push,returning,impression
2025-11-22,u4991,control,push,returning,click
2025-11-22,u4992,control,push,returning,impression
2025-11-22,u4993,control,push,returning,impression
2025-11-22,u4994,control,push,returning,impression
2025-11-22,u4995,control,push,returning,impression
2025-11-22,u4996,control,push,returning,impression
2025-11-22,u4997,control,push,returning,impression
2025-11-22,u4998,control,push,returning,impression
2025-11-22,u4999,control,push,returning,impression
2025-11-22,u5000,control,push,returning,impression
2025-11-22,u5001,control,push,returning,impression
2025-11-22,u5002,control,push,returning,impression
2025-11-22,u5003,control,push,returning,impression
2025-11-22,u5004,control,web,new,impression
2025-11-22,u5005,control,web,new,impression
2025-11-22,u5006,control,web,new,impression
2025-11-22,u5007,control,web,new,impression
2025-11-22,u5008,control,web,new,impression
2025-11-22,u5009,control,web,new,impression
2025-11-22,u5010,control,web,new,impression
2025-11-22,u5011,control,web,new,impression
2025-11-22,u5012,control,web,new,impression
2025-11-22,u5013,control,web,new,impression
2025-11-22,u5014,control,web,new,impression
2025-11-22,u5015,control,web,new,impression
2025-11-22,u5016,control,web,new,impression
2025-11-22,u5017,control,web,new,impression
2025-11-22,u5018,control,web,new,impression
2025-11-22,u5019,control,web,new,impression
2025-11-22,u5019,control,web,new,click
2025-11-22,u5020,control,web,new,impression
2025-11-22,u5021,control,web,new,impression
2025-11-22,u5022,control,web,new,impression
2025-11-22,u5023,control,web,new,impression
2025-11-22,u5024,control,web,new,impression
2025-11-22,u5025,control,web,returning,impression
2025-11-22,u5026,control,web,returning,impression
2025-11-22,u5027,control,web,returning,impression
2025-11-22,u5028,control,web,returning,impression
2025-11-22,u5029,control,web,returning,impression
2025-11-22,u5030,control,web,returning,impression
2025-11-22,u5030,control,web,returning,click
2025-11-22,u5031,control,web,returning,impression
2025-11-22,u5032,control,web,returning,impression
2025-11-22,u5032,control,web,returning,click
2025-11-22,u5033,control,web,returning,impression
2025-11-22,u5034,control,web,returning,impression
2025-11-22,u5035,control,web,returning,impression
2025-11-22,u5036,control,web,returning,impression
2025-11-22,u5037,control,web,returning,impression
2025-11-22,u5038,control,web,returning,impression
2025-11-22,u5039,control,web,returning,impression
2025-11-22,u5040,control,web,returning,impression
2025-11-22,u5041,control,web,returning,impression
2025-11-22,u5042,control,web,returning,impression
2025-11-22,u5043,control,web,returning,impression
2025-11-22,u5043,control,web,returning,click
2025-11-22,u5044,control,web,returning,impression
2025-11-22,u5045,control,web,returning,impression
2025-11-22,u5046,control,web,returning,impression
2025-11-22,u5047,control,web,returning,impression
2025-11-22,u5048,test,email,new,impression
2025-11-22,u5049,test,email,new,impression
2025-11-22,u5050,test,email,new,impression
2025-11-22,u5051,test,email,new,impression
2025-11-22,u5052,test,email,new,impression
2025-11-22,u5053,test,email,new,impression
2025-11-22,u5054,test,email,new,impression
2025-11-22,u5055,test,email,new,impression
2025-11-22,u5055,test,email,new,click
2025-11-22,u5056,test,email,new,impression
2025-11-22,u5057,test,email,new,impression
2025-11-22,u5058,test,email,new,impression
2025-11-22,u5059,test,email,new,impression
2025-11-22,u5060,test,email,new,impression
2025-11-22,u5061,test,email,new,impression
2025-11-22,u5062,test,email,new,impression
2025-11-22,u5062,test,email,new,click
2025-11-22,u5063,test,email,new,impression
2025-11-22,u5064,test,email,new,impression
2025-11-22,u5064,test,email,new,click
2025-11-22,u5065,test,email,new,impression
2025-11-22,u5066,test,email,new,impression
2025-11-22,u5067,test,email,new,impression
2025-11-22,u5068,test,email,new,impression
2025-11-22,u5069,test,email,returning,impression
2025-11-22,u5070,test,email,returning,impression
2025-11-22,u5071,test,email,returning,impression
2025-11-22,u5071,test,email,returning,click
2025-11-22,u5071,test,email,returning,apply
2025-11-22,u5071,test,email,returning,approve
2025-11-22,u5072,test,email,returning,impression
2025-11-22,u5073,test,email,returning,impression
2025-11-22,u5073,test,email,returning,click
2025-11-22,u5074,test,email,returning,impression
2025-11-22,u5075,test,email,returning,impression
2025-11-22,u5076,test,email,returning,impression
2025-11-22,u5077,test,email,returning,impression
2025-11-22,u5078,test,email,returning,impression
2025-11-22,u5079,test,email,returning,impression
2025-11-22,u5080,test,email,returning,impression
2025-11-22,u5081,test,email,returning,impression
2025-11-22,u5082,test,email,returning,impression
2025-11-22,u5083,test,email,returning,impression
2025-11-22,u5084,test,email,returning,impression
2025-11-22,u5085,test,email,returning,impression
2025-11-22,u5086,test,email,returning,impression
2025-11-22,u5087,test,email,returning,impression
2025-11-22,u5088,test,email,returning,impression
2025-11-22,u5088,test,email,returning,click
2025-11-22,u5089,test,email,returning,impression
2025-11-22,u5090,test,email,returning,impression
2025-11-22,u5091,test,push,new,impression
2025-11-22,u5091,test,push,new,click
2025-11-22,u5092,test,push,new,impression
2025-11-22,u5093,test,push,new,impression
2025-11-22,u5094,test,push,new,impression
2025-11-22,u5094,test,push,new,click
2025-11-22,u5095,test,push,new,impression
2025-11-22,u5096,test,push,new,impression
2025-11-22,u5097,test,push,new,impression
2025-11-22,u5097,test,push,new,click
2025-11-22,u5098,test,push,new,impression
2025-11-22,u5099,test,push,new,impression
2025-11-22,u5100,test,push,new,impression
2025-11-22,u5101,test,push,new,impression
2025-11-22,u5102,test,push,new,impression
2025-11-22,u5103,test,push,new,impression
2025-11-22,u5103,test,push,new,click
2025-11-22,u5104,test,push,new,impression
2025-11-22,u5105,test,push,new,impression
2025-11-22,u5106,test,push,new,impression
2025-11-22,u5107,test,push,new,impression
2025-11-22,u5108,test,push,returning,impression
2025-11-22,u5109,test,push,returning,impression
2025-11-22,u5110,test,push,returning,impression
2025-11-22,u5111,test,push,returning,impression
2025-11-22,u5112,test,push,returning,impression
2025-11-22,u5113,test,push,returning,impression
2025-11-22,u5114,test,push,returning,impression
2025-11-22,u5115,test,push,returning,impression
2025-11-22,u5116,test,push,returning,impression
2025-11-22,u5117,test,push,returning,impression
2025-11-22,u5118,test,push,returning,impression
2025-11-22,u5119,test,push,returning,impression
2025-11-22,u5120,test,push,returning,impression
2025-11-22,u5120,test,push,returning,click
2025-11-22,u5121,test,push,returning,impression
2025-11-22,u5122,test,push,returning,impression
2025-11-22,u5123,test,push,returning,impression
2025-11-22,u5124,test,push,returning,impression
2025-11-22,u5125,test,push,returning,impression
2025-11-22,u5126,test,web,new,impression
2025-11-22,u5127,test,web,new,impression
2025-11-22,u5128,test,web,new,impression
2025-11-22,u5129,test,web,new,impression
2025-11-22,u5130,test,web,new,impression
2025-11-22,u5131,test,web,new,impression
2025-11-22,u5132,test,web,new,impression
2025-11-22,u5132,test,web,new,click
2025-11-22,u5133,test,web,new,impression
2025-11-22,u5133,test,web,new,click
2025-11-22,u5134,test,web,new,impression
2025-11-22,u5135,test,web,new,impression
2025-11-22,u5136,test,web,new,impression
2025-11-22,u5137,test,web,new,impression
2025-11-22,u5138,test,web,new,impression
2025-11-22,u5139,test,web,new,impression
2025-11-22,u5140,test,web,new,impression
2025-11-22,u5141,test,web,new,impression
2025-11-22,u5141,test,web,new,click
2025-11-22,u5142,test,web,new,impression
2025-11-22,u5143,test,web,new,impression
2025-11-22,u5144,test,web,new,impression
2025-11-22,u5145,test,web,new,impression
2025-11-22,u5146,test,web,new,impression
2025-11-22,u5147,test,web,new,impression
2025-11-22,u5147,test,web,new,click
2025-11-22,u5148,test,web,new,impression
2025-11-22,u5149,test,web,returning,impression
2025-11-22,u5150,test,web,returning,impression
2025-11-22,u5151,test,web,returning,impression
2025-11-22,u5152,test,web,returning,impression
2025-11-22,u5153,test,web,returning,impression
2025-11-22,u5154,test,web,returning,impression
2025-11-22,u5155,test,web,returning,impression
2025-11-22,u5156,test,web,returning,impression
2025-11-22,u5157,test,web,returning,impression
2025-11-22,u5158,test,web,returning,impression
2025-11-22,u5159,test,web,returning,impression
2025-11-22,u5160,test,web,returning,impression
2025-11-22,u5161,test,web,returning,impression
2025-11-22,u5162,test,web,returning,impression
2025-11-22,u5163,test,web,returning,impression
2025-11-22,u5164,test,web,returning,impression
2025-11-22,u5165,test,web,returning,impression
2025-11-22,u5166,test,web,returning,impression
2025-11-22,u5167,test,web,returning,impression
2025-11-22,u5168,test,web,returning,impression
2025-11-22,u5169,test,web,returning,impression
2025-11-22,u5170,test,web,returning,impression
2025-11-22,u5171,test,web,returning,impression
2025-11-22,u5172,test,web,returning,impression
2025-11-23,u5173,control,email,new,impression
2025-11-23,u5173,control,email,new,click
2025-11-23,u5174,control,email,new,impression
2025-11-23,u5175,control,email,new,impression
2025-11-23,u5176,control,email,new,impression
2025-11-23,u5177,control,email,new,impression
2025-11-23,u5178,control,email,new,impression
2025-11-23,u5178,control,email,new,click
2025-11-23,u5179,control,email,new,impression
2025-11-23,u5180,control,email,new,impression
2025-11-23,u5181,control,email,new,impression
2025-11-23,u5182,control,email,new,impression
2025-11-23,u5183,control,email,new,impression
2025-11-23,u5184,control,email,new,impression
2025-11-23,u5185,control,email,new,impression
2025-11-23,u5185,control,email,new,click
2025-11-23,u5186,control,email,new,impression
2025-11-23,u5187,control,email,new,impression
2025-11-23,u5188,control,email,new,impression
2025-11-23,u5189,control,email,new,impression
2025-11-23,u5190,control,email,new,impression
2025-11-23,u5191,control,email,new,impression
2025-11-23,u5192,control,email,new,impression
2025-11-23,u5193,control,email,new,impression
2025-11-23,u5194,control,email,new,impression
2025-11-23,u5195,control,email,new,impression
2025-11-23,u5196,control,email,returning,impression
2025-11-23,u5197,control,email,returning,impression
2025-11-23,u5198,control,email,returning,impression
2025-11-23,u5198,control,email,returning,click
2025-11-23,u5199,control,email,returning,impression
2025-11-23,u5200,control,email,returning,impression
2025-11-23,u5201,control,email,returning,impression
2025-11-23,u5202,control,email,returning,impression
2025-11-23,u5203,control,email,returning,impression
2025-11-23,u5204,control,email,returning,impression
2025-11-23,u5205,control,email,returning,impression
2025-11-23,u5205,control,email,returning,click
2025-11-23,u5206,control,email,returning,impression
2025-11-23,u5207,control,email,returning,impression
2025-11-23,u5208,control,email,returning,impression
2025-11-23,u5209,control,email,returning,impression
2025-11-23,u5210,control,email,returning,impression
2025-11-23,u5210,control,email,returning,click
2025-11-23,u5211,control,email,returning,impression
2025-11-23,u5212,control,email,returning,impression
2025-11-23,u5213,control,email,returning,impression
2025-11-23,u5214,control,email,returning,impression
2025-11-23,u5215,control,email,returning,impression
2025-11-23,u5216,control,email,returning,impression
2025-11-23,u5217,control,email,returning,impression
2025-11-23,u5218,control,email,returning,impression
2025-11-23,u5219,control,email,returning,impression
2025-11-23,u5219,control,email,returning,click
2025-11-23,u5220,control,push,new,impression
